Genre,Id,Artist,ArtistId,Danceability,Energy,Tempo,Speechiness,Instrumentalness,Liveness,Loudness,Key,Mode,TimeSignature
0,0AD5kzUy65T0ZUZTyx9PH4,Chet Atkins,4dZrt8Ong5t7YYpvbfp0RU,0.79,0.174,128.652,0.0725,0.936,0.0959,-20.0,4,1,4
0,3HqE1LABhtpQAMhujfqteO,Bruce Robison,5cqtplMyw7hPLjW47Jr7Uq,0.6,0.602,131.108,0.0526,0.14,0.134,-8.926,2,1,4
0,2boRoRg6g9WZazat6Pn4lH,Bruce Robison,5cqtplMyw7hPLjW47Jr7Uq,0.682,0.583,130.181,0.0563,4.14e-05,0.127,-7.035,4,1,4
0,631jX7T3dyGl02AVnDYIDc,Bruce Robison,5cqtplMyw7hPLjW47Jr7Uq,0.552,0.363,77.937,0.032,0.000422,0.107,-9.579,11,1,4
0,1j1QWroDbNz968k52x5c2X,Bruce Robison,5cqtplMyw7hPLjW47Jr7Uq,0.597,0.317,73.494,0.0308,0.00615,0.108,-11.432,4,1,4
0,2xJ46eURgNsOroUGbcOJ9s,Bruce Robison,5cqtplMyw7hPLjW47Jr7Uq,0.555,0.366,137.091,0.028,0.0,0.203,-7.696,10,1,1
0,1LYaXZZbtCiNV7hf0EvmQg,Bruce Robison,5cqtplMyw7hPLjW47Jr7Uq,0.633,0.354,121.997,0.0324,0.0,0.124,-11.989,6,1,4
0,5yu76WyTvA5A4NCPWgQQgL,Bruce Robison,5cqtplMyw7hPLjW47Jr7Uq,0.547,0.715,150.185,0.0322,1.3e-06,0.102,-4.994,4,1,4
0,45a4XvxllaliVGD2aHhs0z,Bruce Robison,5cqtplMyw7hPLjW47Jr7Uq,0.602,0.217,106.8,0.0282,0.0115,0.0973,-11.166,6,1,4
0,3L9YjRec1abKIH3BBjKG4Z,Bruce Robison,5cqtplMyw7hPLjW47Jr7Uq,0.503,0.498,114.66,0.0572,2.09e-06,0.153,-10.026,4,1,4
0,4cLnAgl7u1sStMRS1DFhbY,Bruce Robison,5cqtplMyw7hPLjW47Jr7Uq,0.654,0.532,93.168,0.034,8.82e-05,0.106,-8.05,2,1,4
1,4CdGeBrZcWWoTaqchQnxZe,Kathie Lee Gifford,5UxU5K1JLQc0M0l3QaiuGf,0.304,0.187,92.5,0.0338,4.1e-05,0.177,-13.145,2,1,3
1,0TWEKkwE1y6PlVLP1fAQhW,Kathie Lee Gifford,5UxU5K1JLQc0M0l3QaiuGf,0.759,0.554,125.965,0.052,0.0,0.188,-7.661,6,1,4
1,2o8yQqVzU8DPOVv0nzP9u7,Kathie Lee Gifford,5UxU5K1JLQc0M0l3QaiuGf,0.292,0.25,142.476,0.0319,0.0129,0.127,-13.708,11,1,4
1,4229ZYfyYBeZXUXEAiNk0c,Kathie Lee Gifford,5UxU5K1JLQc0M0l3QaiuGf,0.23,0.473,76.953,0.0371,1.06e-06,0.107,-8.909,7,1,4
1,51ZnFyiDHRuA4CPuYpYl47,Kathie Lee Gifford,5UxU5K1JLQc0M0l3QaiuGf,0.7,0.231,125.316,0.044,0.0,0.173,-14.941,10,1,4
1,6xCyQzgZX2skYJwRw4Ovq9,Kathie Lee Gifford,5UxU5K1JLQc0M0l3QaiuGf,0.361,0.336,150.126,0.0404,1.17e-05,0.107,-10.138,10,1,4
1,2Mb7rmLHC7e7lvQ0qyuy3m,Kathie Lee Gifford,5UxU5K1JLQc0M0l3QaiuGf,0.28,0.275,166.15,0.033,0.0,0.566,-11.506,2,1,5
1,08fKVleLf5tA5vnFz6uI0y,Kathie Lee Gifford,5UxU5K1JLQc0M0l3QaiuGf,0.235,0.106,68.202,0.036,0.921,0.166,-18.797,2,1,4
1,4Hrn2j1EbQtm4eUGt8ea16,Kathie Lee Gifford,5UxU5K1JLQc0M0l3QaiuGf,0.571,0.155,67.227,0.0809,0.0,0.83,-12.849,9,0,3
1,2G8NhZx5X0oCKXiK7NE5Uf,Kathie Lee Gifford,5UxU5K1JLQc0M0l3QaiuGf,0.607,0.403,129.908,0.0296,0.0,0.104,-9.262,7,1,4
0,2ulBBx6YQ3qY3ci34RadtN,Trisha Yearwood,3XlIhgydjvC4EniPFZT20j,0.783,0.698,124.996,0.0323,2.52e-06,0.0754,-8.268,3,1,4
0,08c3wmdjKSjxTJY9cHSts7,Trisha Yearwood,3XlIhgydjvC4EniPFZT20j,0.711,0.642,125.831,0.0319,0.0,0.0814,-8.909,0,1,4
0,1PJ1JyZJg3aZgZQfg3ciWn,Trisha Yearwood,3XlIhgydjvC4EniPFZT20j,0.566,0.452,125.878,0.0267,0.0,0.118,-7.374,2,1,4
0,0SA1RVvy3x161K2PcW2CSO,Trisha Yearwood,3XlIhgydjvC4EniPFZT20j,0.359,0.392,95.494,0.0292,0.0,0.112,-7.879,5,1,4
0,5pzoq7ggrA0GN3SMjy0NT8,Trisha Yearwood,3XlIhgydjvC4EniPFZT20j,0.619,0.405,114.051,0.0263,0.00032,0.0718,-10.367,0,1,4
0,5CQ1Pol5ud3mFBqAuCUE9o,Trisha Yearwood,3XlIhgydjvC4EniPFZT20j,0.614,0.543,91.621,0.0273,2.48e-05,0.0518,-9.121,11,1,4
0,4Y8EyXnq5CLR8A7EHXxx7L,Trisha Yearwood,3XlIhgydjvC4EniPFZT20j,0.463,0.361,134.563,0.0308,0.0,0.0961,-8.282,0,1,4
0,2KvXtMHWhHjRDMgEC8MJsz,Trisha Yearwood,3XlIhgydjvC4EniPFZT20j,0.494,0.378,134.871,0.0355,2.85e-06,0.0939,-8.108,2,1,4
0,0sYy8H1u5yqImXIG1WUIxZ,Trisha Yearwood,3XlIhgydjvC4EniPFZT20j,0.663,0.407,103.291,0.0253,5.82e-06,0.151,-12.064,7,1,4
0,34zvKjHSrw1iMSp0yR24Ae,Trisha Yearwood,3XlIhgydjvC4EniPFZT20j,0.648,0.867,118.056,0.0347,0.000995,0.11,-7.405,8,1,4
1,2MSgFefjK0T7Iwjvr3OKqV,Frédéric François,7y97mc3bZRFXzT2szRM4L4,0.225,0.0047,163.665,0.0509,0.881,0.0722,-30.928,1,0,4
1,1VNvsvEsUpuUCbHpVop1vo,Frédéric François,7y97mc3bZRFXzT2szRM4L4,0.442,0.00919,79.314,0.047,0.936,0.0873,-32.452,3,1,4
1,61YM5SkqqeUjIBL7It56cs,Frédéric François,7y97mc3bZRFXzT2szRM4L4,0.446,0.0146,137.697,0.12,0.945,0.116,-31.047,10,1,1
1,2d6ml9Qkx8r4EjuUyrdpRV,Frédéric François,7y97mc3bZRFXzT2szRM4L4,0.261,0.0149,75.296,0.0419,0.897,0.102,-27.528,1,1,4
1,5B6J2yesfMRQzGbKLRJw2B,Frédéric François,7y97mc3bZRFXzT2szRM4L4,0.331,0.00735,66.628,0.0362,0.952,0.0968,-30.904,4,0,4
1,1Xf4sNtMKc1xiUhuIPAUg2,Frédéric François,7y97mc3bZRFXzT2szRM4L4,0.388,0.00269,63.386,0.0516,0.869,0.063,-32.97,4,0,4
1,5XfmcJMAaifjRrIdLaXVLm,Frédéric François,7y97mc3bZRFXzT2szRM4L4,0.376,0.0164,108.821,0.0475,0.866,0.116,-25.933,9,0,4
1,7n92QzQomRCLlciO14X0kd,Frédéric François,7y97mc3bZRFXzT2szRM4L4,0.427,0.0451,119.78,0.041,0.913,0.112,-24.698,3,1,3
1,3zrcDZ9hPNkZuq20pxPb9o,Frédéric François,7y97mc3bZRFXzT2szRM4L4,0.124,0.0103,84.374,0.04,0.85,0.0988,-31.768,10,1,3
1,7vIJwiFD2FKiulXzCDMvc4,Frédéric François,7y97mc3bZRFXzT2szRM4L4,0.342,0.0179,61.757,0.0387,0.906,0.0831,-24.846,1,1,4
0,2myQunaeiakEgoqWD3Lf4T,Rod Picott,1atMS0J5cRdPrX1ak8AOuL,0.612,0.326,119.885,0.0466,0.0171,0.17,-12.915,9,1,4
0,3ydqCKv10Xzh1mtPXX3ktY,Rod Picott,1atMS0J5cRdPrX1ak8AOuL,0.67,0.673,124.252,0.0411,0.0884,0.096,-7.997,7,1,4
0,70y6ki7VmvQjd3OdLcgF4f,Rod Picott,1atMS0J5cRdPrX1ak8AOuL,0.605,0.437,109.563,0.028,0.0289,0.112,-8.553,3,0,4
0,7Kk237AQfSrQqMfaeSs0Me,Rod Picott,1atMS0J5cRdPrX1ak8AOuL,0.738,0.379,140.047,0.0352,2.13e-06,0.106,-8.15,0,1,4
0,4Uet2CrXJnXDfq6VLh6YMY,Rod Picott,1atMS0J5cRdPrX1ak8AOuL,0.63,0.389,105.916,0.0274,0.000214,0.0984,-9.232,6,1,4
0,0RMSsq3bIXD8Wgoezmy4GK,Rod Picott,1atMS0J5cRdPrX1ak8AOuL,0.698,0.287,116.633,0.0332,1.18e-06,0.342,-13.358,2,1,4
0,1ouWWmrGHjscusuLJP1jBN,Rod Picott,1atMS0J5cRdPrX1ak8AOuL,0.691,0.186,120.176,0.0329,0.304,0.111,-12.809,8,0,4
0,1mQAIEuhDjfQfQgEwBUx6O,Rod Picott,1atMS0J5cRdPrX1ak8AOuL,0.752,0.602,136.91,0.0313,0.114,0.0888,-7.202,7,0,4
0,0XIwu2SVLaewt40IAaYqBS,Rod Picott,1atMS0J5cRdPrX1ak8AOuL,0.735,0.364,105.333,0.0278,0.00014,0.0992,-9.989,9,1,4
0,5oUbryEZueg9uq1CUgaBGs,Rod Picott,1atMS0J5cRdPrX1ak8AOuL,0.756,0.178,123.944,0.0415,6.59e-05,0.107,-14.653,1,0,4
0,2PU9BQnRNnarDJVaRF8Hg1,Lee Roy Parnell,3bW6mQczkt1r8tnWIDeBVJ,0.691,0.632,112.485,0.0293,5.4e-05,0.117,-10.227,7,1,4
0,3MyZ258KKIs8NDtkGFlVFl,Lee Roy Parnell,3bW6mQczkt1r8tnWIDeBVJ,0.621,0.794,156.361,0.0284,2.89e-06,0.285,-8.318,4,1,4
0,0QCwbcQegRzVSnybXCA6cZ,Lee Roy Parnell,3bW6mQczkt1r8tnWIDeBVJ,0.712,0.632,122.67,0.0289,0.000115,0.0397,-10.355,8,1,4
0,6yOcULqOsegLKzPvBmqd2g,Lee Roy Parnell,3bW6mQczkt1r8tnWIDeBVJ,0.776,0.784,130.577,0.0446,0.0,0.145,-10.281,0,1,4
0,01aXfMEkeZlfzGs3KL0g4i,Lee Roy Parnell,3bW6mQczkt1r8tnWIDeBVJ,0.707,0.382,87.64,0.0264,0.000164,0.116,-13.705,7,1,4
0,50LpnxLcmJOCYmWzkCGa4w,Lee Roy Parnell,3bW6mQczkt1r8tnWIDeBVJ,0.705,0.685,130.716,0.0281,4.15e-05,0.101,-9.693,7,1,4
0,761ZsKKDMwm6Fx4lyCXBj8,Lee Roy Parnell,3bW6mQczkt1r8tnWIDeBVJ,0.788,0.217,78.6,0.0296,0.000523,0.155,-14.754,1,1,4
0,6qoQ92djb2OB7jmMUbXD5i,Lee Roy Parnell,3bW6mQczkt1r8tnWIDeBVJ,0.7,0.627,108.072,0.0256,0.000145,0.264,-8.547,7,1,4
0,1wzWvxsjAYpSGW6QAx7CDV,Lee Roy Parnell,3bW6mQczkt1r8tnWIDeBVJ,0.714,0.553,104.561,0.0272,3.1e-05,0.0771,-10.44,11,1,4
0,3ObSfiFcwKZSEqLxli193b,Lee Roy Parnell,3bW6mQczkt1r8tnWIDeBVJ,0.564,0.875,160.558,0.0886,0.0,0.384,-7.234,11,1,3
0,6XO3pbrZP9JBJclHt0JiY0,Restless Heart,0FcmRWJUfnCuwoXE1H2b0H,0.662,0.528,104.162,0.0256,0.0,0.0634,-9.744,9,1,4
0,1XUiXn0r5o9EDS6BhAYdIA,Restless Heart,0FcmRWJUfnCuwoXE1H2b0H,0.643,0.525,113.907,0.0272,0.0,0.142,-10.988,10,1,4
0,1y9Tpv5Lj0KYMvz2mzoidT,Restless Heart,0FcmRWJUfnCuwoXE1H2b0H,0.539,0.209,168.758,0.0297,0.0,0.0922,-16.902,8,1,4
0,2PgFdBqxZ3jJgcnotSLd65,Restless Heart,0FcmRWJUfnCuwoXE1H2b0H,0.756,0.448,88.945,0.0282,0.0,0.0817,-13.605,9,1,4
0,7tudNlp5oyyIUrjnWbkIR4,Restless Heart,0FcmRWJUfnCuwoXE1H2b0H,0.566,0.312,125.747,0.0283,0.0,0.125,-12.899,6,1,4
0,5Jif3sN0pAgRQ8qKPHIDLb,Restless Heart,0FcmRWJUfnCuwoXE1H2b0H,0.76,0.486,113.264,0.0279,1.73e-05,0.117,-11.826,5,1,4
0,6fkBh0vLX2GahgCw1eXui3,Restless Heart,0FcmRWJUfnCuwoXE1H2b0H,0.718,0.39,114.382,0.0261,1.18e-06,0.179,-14.56,9,1,4
0,6ADc4s4LJg9nAxD0hiAKZS,Restless Heart,0FcmRWJUfnCuwoXE1H2b0H,0.718,0.732,104.765,0.0308,0.0,0.236,-9.582,7,1,4
0,0Eoc5vcJVg7Da1BfPmeHEu,Restless Heart,0FcmRWJUfnCuwoXE1H2b0H,0.671,0.241,75.02,0.0312,1.2e-05,0.104,-13.457,10,1,4
0,3mB5tnnwHGVUIuI6lOcag8,Restless Heart,0FcmRWJUfnCuwoXE1H2b0H,0.608,0.663,80.372,0.0287,4.69e-05,0.119,-11.251,0,1,4
0,1mmSggRi7Oh5YpGBzKWQDX,Katie Armiger,47BBd4qxN8UGBVlESWUefq,0.383,0.598,203.779,0.037,0.0,0.197,-13.377,9,1,4
0,7hmyiKl2kwTrRPhOyjKA9e,Johnnie Lee Wills,7vmE810Rgsbtf2KTZCcOeZ,0.643,0.559,175.69,0.0581,2.88e-05,0.0943,-6.32,1,1,4
0,4yoqn8WcoBEReHQ5VrjKjI,Johnnie Lee Wills,7vmE810Rgsbtf2KTZCcOeZ,0.831,0.228,108.033,0.0622,0.163,0.253,-11.454,11,0,4
0,7x1wgf7zqkgi9S4AQGvS54,Johnnie Lee Wills,7vmE810Rgsbtf2KTZCcOeZ,0.829,0.611,94.636,0.0483,0.0,0.0555,-7.774,6,0,4
0,0wehhtOWtQg8P2Baxk4tEg,Johnnie Lee Wills,7vmE810Rgsbtf2KTZCcOeZ,0.627,0.685,143.08,0.0394,0.012,0.246,-7.966,8,1,4
0,6NdRtAYizgOnQJClKQR2rz,Johnnie Lee Wills,7vmE810Rgsbtf2KTZCcOeZ,0.441,0.281,127.756,0.0398,0.0142,0.168,-9.658,4,0,4
0,6oJK5709N37GNrij1lrJnI,Johnnie Lee Wills,7vmE810Rgsbtf2KTZCcOeZ,0.687,0.412,99.502,0.0527,0.00386,0.224,-7.313,0,1,4
0,2UA4KbZhkBQEZETZBYYKzo,Johnnie Lee Wills,7vmE810Rgsbtf2KTZCcOeZ,0.598,0.663,177.676,0.0538,0.0148,0.0896,-7.678,0,1,4
0,4XgpoNjTZzD5hbQ2Vt7SmL,Johnnie Lee Wills,7vmE810Rgsbtf2KTZCcOeZ,0.616,0.758,181.794,0.0919,0.000117,0.128,-6.784,7,1,4
0,3XGpliF85WL3GD5gfZQLti,Johnnie Lee Wills,7vmE810Rgsbtf2KTZCcOeZ,0.483,0.717,178.443,0.111,0.00806,0.177,-8.361,5,1,4
0,1gkI1WWGLXrXSlG1CTPdsQ,Johnnie Lee Wills,7vmE810Rgsbtf2KTZCcOeZ,0.693,0.722,94.973,0.0321,0.909,0.112,-6.397,0,1,4
1,0oPDrdHQwkjaT0aytZavUO,Nate Ruess,1qUjOF5fzrpoNycD36b2jZ,0.565,0.73,82.058,0.031,0.0,0.0652,-4.54,1,1,4
1,0p9E7l00TBA1aqmhElZoLx,Nate Ruess,1qUjOF5fzrpoNycD36b2jZ,0.544,0.81,147.13,0.164,2.24e-06,0.312,-4.427,6,1,4
1,61IsztUa3EPy7L0VyfUCAg,Nate Ruess,1qUjOF5fzrpoNycD36b2jZ,0.59,0.306,142.418,0.0299,0.0,0.148,-4.953,7,1,4
1,4R3W59RhC2msUn7d8PNeJi,Nate Ruess,1qUjOF5fzrpoNycD36b2jZ,0.682,0.166,101.965,0.0282,0.0,0.108,-11.604,7,1,4
1,4u2dVP4I47U1btgQ3Os77P,Nate Ruess,1qUjOF5fzrpoNycD36b2jZ,0.5,0.826,96.557,0.0881,1.55e-06,0.24,-6.054,5,1,4
1,3GXrjXQlTK1wa2gLEdviwm,Nate Ruess,1qUjOF5fzrpoNycD36b2jZ,0.633,0.607,125.888,0.0314,0.0,0.133,-4.184,3,1,4
1,1y0uuh9sBYKvo9nRneVNJs,Nate Ruess,1qUjOF5fzrpoNycD36b2jZ,0.596,0.762,130.046,0.0301,0.0,0.0593,-3.637,6,1,4
1,2f9NLCoIaiIn7rZnH9mdir,Nate Ruess,1qUjOF5fzrpoNycD36b2jZ,0.639,0.849,173.079,0.231,9.29e-05,0.0622,-4.666,2,1,4
1,1L8ixRa93ttXMlSM2NSRqj,Nate Ruess,1qUjOF5fzrpoNycD36b2jZ,0.421,0.507,79.29,0.485,0.0,0.427,-9.165,5,1,4
1,5tmSj8teJ7hesowetlYw9r,Nate Ruess,1qUjOF5fzrpoNycD36b2jZ,0.602,0.681,154.087,0.0397,2.79e-06,0.198,-4.157,2,1,4
0,175E7QMHZ7kO5yTvd5GFcF,IIIrd Tyme Out,6c2LZQXir0uX3mYLC44V3U,0.6,0.109,83.256,0.034,0.0,0.168,-10.994,2,1,3
0,6LER9RXWAf40dtRmpHx9hu,IIIrd Tyme Out,6c2LZQXir0uX3mYLC44V3U,0.687,0.548,108.715,0.0285,0.00341,0.093,-7.623,0,1,4
0,7pqqrFEdsEW2LRUygAaBvh,IIIrd Tyme Out,6c2LZQXir0uX3mYLC44V3U,0.624,0.0928,84.728,0.0717,0.0,0.213,-12.035,3,1,3
0,0ssN6VNKuQpzfsR5jQDUbD,IIIrd Tyme Out,6c2LZQXir0uX3mYLC44V3U,0.63,0.219,80.205,0.0298,0.0,0.137,-7.732,11,1,4
0,2hVsZ9sQJQUKmo1ufpBoii,IIIrd Tyme Out,6c2LZQXir0uX3mYLC44V3U,0.642,0.0707,86.531,0.049,0.0,0.291,-16.208,3,0,4
0,3R14qx8pyT3r8toLATNToy,IIIrd Tyme Out,6c2LZQXir0uX3mYLC44V3U,0.553,0.194,204.246,0.045,0.0,0.119,-12.586,6,1,4
0,2NifeEYfZCZFpd574FJNKs,IIIrd Tyme Out,6c2LZQXir0uX3mYLC44V3U,0.644,0.429,104.115,0.0314,0.0013,0.131,-14.417,11,1,4
0,49YDEJCvzHkNb1uoYlDGij,IIIrd Tyme Out,6c2LZQXir0uX3mYLC44V3U,0.536,0.157,96.635,0.0296,9.69e-05,0.108,-18.52,5,1,4
0,6uHJo6Htc2IhQi9653PDzX,IIIrd Tyme Out,6c2LZQXir0uX3mYLC44V3U,0.613,0.766,127.282,0.0638,0.000273,0.196,-6.554,0,1,4
0,3dg5ls7foxd9WXfsafJFIu,IIIrd Tyme Out,6c2LZQXir0uX3mYLC44V3U,0.589,0.657,104.912,0.0325,4.16e-05,0.107,-7.051,11,1,4
0,6XHbYnwTB7YoSV4TLeycuB,Bill Monroe,64vAECmFoB6mi7n1zTRwR8,0.475,0.368,118.689,0.0335,2.93e-06,0.291,-10.67,0,1,3
0,3x95FfMhVfB3ZNIufQ1IF3,Bill Monroe,64vAECmFoB6mi7n1zTRwR8,0.606,0.184,104.491,0.0327,0.000274,0.0962,-15.26,10,1,3
0,1B81FYt4W58WRXTH6S6gp8,Bill Monroe,64vAECmFoB6mi7n1zTRwR8,0.579,0.247,123.173,0.0314,9.74e-06,0.285,-11.297,2,1,3
0,4FFmILR70j5Z0PDphqN3rc,Bill Monroe,64vAECmFoB6mi7n1zTRwR8,0.564,0.332,113.352,0.0336,0.000417,0.27,-12.239,9,1,3
0,3CIoKguwyGbZlcvc4KtlC6,Bill Monroe,64vAECmFoB6mi7n1zTRwR8,0.55,0.408,108.382,0.0317,0.00788,0.15,-12.004,8,1,4
0,1uwYJNAbKRzy6DQvpSMQ6V,Bill Monroe,64vAECmFoB6mi7n1zTRwR8,0.416,0.553,159.254,0.0542,0.346,0.24,-9.794,5,1,4
0,7dzU95z317WUxh5p4vcqLk,Bill Monroe,64vAECmFoB6mi7n1zTRwR8,0.822,0.237,109.777,0.0616,0.00209,0.183,-14.462,9,1,4
0,6ufEz8VJMZ7QcFR4qTCJku,Bill Monroe,64vAECmFoB6mi7n1zTRwR8,0.505,0.346,121.043,0.0341,0.546,0.122,-13.489,0,1,4
0,0qkp5UK0HUwmsRfL8MICXK,Bill Monroe,64vAECmFoB6mi7n1zTRwR8,0.736,0.289,96.594,0.0407,0.368,0.246,-14.591,5,1,4
0,2IwObx0kyltn3kF4Ene9Mn,Bill Monroe,64vAECmFoB6mi7n1zTRwR8,0.578,0.537,145.869,0.0316,0.00365,0.343,-9.589,0,1,4
0,5zO6LpHHARuwd4jvKEWCeC,Katrina Elam,6rScEG7CCEtRcOdWCLu9aQ,0.485,0.424,137.13,0.0263,2.92e-06,0.147,-6.679,7,1,4
0,2eXwUrGXJDeCkCMm0ti87o,Katrina Elam,6rScEG7CCEtRcOdWCLu9aQ,0.331,0.603,147.827,0.0326,6.66e-06,0.175,-5.633,7,1,4
0,0zuVBhyYvIqnVolmKb9i27,Katrina Elam,6rScEG7CCEtRcOdWCLu9aQ,0.604,0.869,102.005,0.0577,2.21e-06,0.0314,-4.62,0,0,4
0,3k3vYLgF8Vq3o9HrGgiYEe,Katrina Elam,6rScEG7CCEtRcOdWCLu9aQ,0.448,0.483,66.124,0.0322,0.0,0.0886,-6.547,3,1,4
0,0hmTzpGAHw7gVIwiU1sUPq,Katrina Elam,6rScEG7CCEtRcOdWCLu9aQ,0.538,0.893,132.986,0.0438,0.0,0.262,-3.873,8,1,4
0,4tjiH0scvOOogUD7zVLApr,Katrina Elam,6rScEG7CCEtRcOdWCLu9aQ,0.237,0.336,81.721,0.0335,1.17e-06,0.119,-8.545,2,1,4
0,1pLsHiTCz541zPWhwVo306,Katrina Elam,6rScEG7CCEtRcOdWCLu9aQ,0.528,0.869,111.071,0.047,0.0,0.118,-6.955,4,1,4
0,2iolywnk82tuKAtGQKlIHO,Katrina Elam,6rScEG7CCEtRcOdWCLu9aQ,0.68,0.78,104.991,0.0288,1.09e-06,0.0749,-5.209,4,1,4
0,4CwxIXpzt5I6CJgujEiT42,Katrina Elam,6rScEG7CCEtRcOdWCLu9aQ,0.607,0.928,103.638,0.0455,0.0,0.134,-5.138,10,1,4
0,4i1JzAj4vgovlx0Cz5GzJl,Katrina Elam,6rScEG7CCEtRcOdWCLu9aQ,0.355,0.421,78.096,0.0311,7.68e-06,0.343,-8.614,9,0,4
1,3mNfU0psAm7h3s6Dn6i7SD,Helen Shapiro,05kB8yh0Bbxj73qH63Ob3C,0.663,0.542,97.581,0.0825,0.0,0.222,-8.842,8,1,4
1,6VJosT2Ir5CIwPTuXg0D8F,Helen Shapiro,05kB8yh0Bbxj73qH63Ob3C,0.611,0.444,117.473,0.0363,0.0,0.183,-10.599,10,1,4
1,7whWyCFOIKTCDmwx3wtLGo,Helen Shapiro,05kB8yh0Bbxj73qH63Ob3C,0.433,0.511,109.23,0.0293,0.0,0.286,-7.845,9,0,4
1,4AflybjPp2NBwKVMrCZqWG,Helen Shapiro,05kB8yh0Bbxj73qH63Ob3C,0.678,0.781,128.817,0.0375,0.0,0.286,-9.795,0,1,4
1,5JjYrCyhIg8qv6CzxqlCLt,Helen Shapiro,05kB8yh0Bbxj73qH63Ob3C,0.344,0.305,80.568,0.0267,0.0,0.111,-8.517,5,1,4
1,1E5LFdViTjSVY9DjWGjhPn,Helen Shapiro,05kB8yh0Bbxj73qH63Ob3C,0.632,0.435,124.628,0.0294,0.0,0.0541,-8.794,10,1,4
1,0ysHOaLqcY4qx9JDN5LfMw,Helen Shapiro,05kB8yh0Bbxj73qH63Ob3C,0.475,0.585,148.499,0.0421,0.0,0.475,-8.65,7,0,4
1,0lKMU8NiAJt20nez7MnTVn,Helen Shapiro,05kB8yh0Bbxj73qH63Ob3C,0.454,0.554,151.75,0.0322,0.0,0.142,-6.958,8,1,4
1,0tZoNG1hAzUFs9NTWiRMKV,Helen Shapiro,05kB8yh0Bbxj73qH63Ob3C,0.568,0.368,101.026,0.0315,0.000191,0.137,-13.726,4,1,4
1,68VJ3A3o5HKRYJd5wNkqcC,Helen Shapiro,05kB8yh0Bbxj73qH63Ob3C,0.532,0.311,135.066,0.0306,0.0,0.0773,-10.141,7,0,4
1,4ogaI0XfmAunA0LyjveMSF,Christopher Cross,695W5F2Ih8dYahLdjVOIoH,0.48,0.191,149.125,0.0341,0.000144,0.263,-20.594,9,1,4
1,5fnOrhQ4KgT5irGCjIccGH,Christopher Cross,695W5F2Ih8dYahLdjVOIoH,0.526,0.515,136.543,0.0389,0.000816,0.181,-11.169,9,1,4
1,6Rd36fAvK6klQPYgx3534I,Christopher Cross,695W5F2Ih8dYahLdjVOIoH,0.669,0.702,124.339,0.0439,0.000545,0.0962,-13.647,0,0,4
1,4ucjm7jDReA0IFHGfzOtoZ,Christopher Cross,695W5F2Ih8dYahLdjVOIoH,0.713,0.21,132.722,0.0434,0.0,0.194,-23.74,6,0,4
1,0meJMVapBf2xDoqJmO8fcB,Christopher Cross,695W5F2Ih8dYahLdjVOIoH,0.505,0.0357,172.064,0.0305,1.12e-06,0.134,-27.683,1,0,4
1,4Z2015s3noJJ7IRydu7ozr,Christopher Cross,695W5F2Ih8dYahLdjVOIoH,0.751,0.492,125.007,0.0348,1.3e-05,0.0613,-15.237,9,1,4
1,6zN2EbHyPHVrsf6rn5RA8k,Christopher Cross,695W5F2Ih8dYahLdjVOIoH,0.673,0.354,123.139,0.0317,8.84e-05,0.11,-14.689,6,1,4
1,4m3B2gHcAGBXEJGmU2ovjZ,Christopher Cross,695W5F2Ih8dYahLdjVOIoH,0.768,0.637,128.458,0.0385,0.00342,0.292,-14.218,4,1,4
1,3Wo1NNRahoesVY5db0cEwl,Christopher Cross,695W5F2Ih8dYahLdjVOIoH,0.661,0.522,147.997,0.0313,0.0115,0.139,-9.916,9,1,4
1,2sIJPTInrstGm0L5Z1AIge,Christopher Cross,695W5F2Ih8dYahLdjVOIoH,0.646,0.436,121.98,0.0401,4.53e-05,0.0998,-13.199,4,1,4
0,0IFXYmLQ9UOFJ5FcaWJeYj,Cledus T. Judd,1AhfLNt7teChymEclbsHlo,0.437,0.684,203.881,0.258,0.0,0.316,-5.373,1,1,4
0,3uhj89bNB0kA0SmNKZIsew,Cledus T. Judd,1AhfLNt7teChymEclbsHlo,0.658,0.743,115.023,0.0507,0.0,0.165,-6.328,2,1,4
0,7EO0VYUTolL4kFLgRS1zXF,Cledus T. Judd,1AhfLNt7teChymEclbsHlo,0.679,0.897,122.552,0.0462,0.0,0.647,-4.525,10,1,4
0,1NkUNKAiyGg09HB4FyFSK8,Cledus T. Judd,1AhfLNt7teChymEclbsHlo,0.852,0.707,120.605,0.0555,0.0,0.0654,-9.222,4,0,4
0,07Kqqwrl5C9UudPO48z7wm,Cledus T. Judd,1AhfLNt7teChymEclbsHlo,0.611,0.232,115.23,0.367,0.0,0.809,-15.041,2,1,1
0,4oA2tUS11QGJEclMJ78DNt,Cledus T. Judd,1AhfLNt7teChymEclbsHlo,0.586,0.685,112.01,0.0387,0.0,0.449,-4.71,0,1,4
0,55omWDwMUDgvmCRZc4FXVO,Cledus T. Judd,1AhfLNt7teChymEclbsHlo,0.661,0.644,83.878,0.297,0.0,0.857,-7.044,4,1,4
0,3iQvaQVa42xcxzpNSmBcCZ,Cledus T. Judd,1AhfLNt7teChymEclbsHlo,0.677,0.638,124.802,0.0309,0.0,0.0928,-6.732,0,1,4
0,7bOEcXmitj35MLF5jPDJZx,Cledus T. Judd,1AhfLNt7teChymEclbsHlo,0.615,0.475,128.55,0.0265,0.0,0.1,-6.993,5,1,4
